,Interest,RepaymentPeriod,LoanAmount,EmployerName,InstallmentAmount,Boundery,LoanTypeName,YoB 
10428,1.15,72,532648.75,1,7397.899305555556,1,10,1984.0
10429,1.25,72,287036.0,1,3986.6111111111113,1,11,1983.0
10430,1.15,84,134994.0,1,1607.0714285714287,1,10,1988.0
10431,1.25,48,305000.0,1,6354.166666666667,1,20,1978.0
10432,10.0,1,12000.0,1,12000.0,1,7,1978.0
10433,1.25,48,230000.0,1,4791.666666666667,1,20,1974.0
10434,1.0,12,30000.0,1,2500.0,1,2,1978.0
10435,1.25,72,1593225.0,1,22128.125,1,11,1980.0
10436,1.25,48,330000.0,1,6875.0,1,20,1985.0
10437,10.0,1,12000.0,1,12000.0,1,7,1985.0
10438,1.25,72,631834.0,1,8775.472222222223,1,11,1985.0
10439,10.0,1,12000.0,1,12000.0,1,7,1970.0
10440,1.0,12,40000.0,1,3333.3333333333335,1,16,1970.0
10441,1.25,48,741000.0,1,15437.5,1,20,1970.0
10442,1.25,30,200000.0,1,6666.666666666667,1,20,1983.0
10443,1.0,12,48000.0,1,4000.0,1,2,1982.0
10444,1.0,12,30000.0,1,2500.0,1,2,1982.0
10445,1.0,12,125000.0,1,10416.666666666666,1,2,1980.0
10446,1.0,20,180000.0,1,9000.0,1,18,1980.0
10447,1.0,12,30000.0,1,2500.0,1,2,1970.0
10448,1.0,20,95000.0,1,4750.0,1,6,1983.0
10449,10.0,1,1200.0,1,1200.0,1,7,1983.0
10450,10.0,1,4500.0,1,4500.0,1,9,1983.0
10451,1.0,30,25000.0,1,833.3333333333334,1,18,1983.0
10452,1.0,12,10000.0,1,833.3333333333334,1,16,1983.0
10453,1.25,48,260000.0,1,5416.666666666667,1,20,1983.0
10454,10.0,1,1000.0,1,1000.0,1,9,1983.0
10455,10.0,1,2000.0,1,2000.0,1,9,1983.0
10456,10.0,1,7500.0,1,7500.0,1,7,1983.0
10457,1.0,12,5000.0,1,416.6666666666667,1,16,1986.0
10458,1.15,72,123054.0,1,1709.0833333333333,1,10,1986.0
10459,1.25,48,301000.0,1,6270.833333333333,1,20,1986.0
10460,10.0,1,6000.0,1,6000.0,1,7,1986.0
10461,1.0,20,100000.0,1,5000.0,1,6,1974.0
10462,1.25,72,360625.0,1,5008.680555555556,1,11,1974.0
10463,1.0,30,25000.0,1,833.3333333333334,1,18,1983.0
10464,1.15,30,103000.0,1,3433.3333333333335,1,17,1983.0
10465,1.25,72,182239.0,1,2531.097222222222,1,11,1983.0
10466,1.15,30,100000.0,1,3333.3333333333335,1,17,1984.0
10467,1.15,56,529000.0,1,9446.42857142857,1,10,1984.0
10468,1.15,84,420400.0,1,5004.761904761905,1,10,1981.0
10469,1.15,72,316425.0,1,4394.791666666667,1,10,1977.0
10470,1.15,84,117012.0,1,1393.0,1,10,1983.0
10471,1.0,12,30000.0,1,2500.0,1,6,1983.0
10472,1.0,30,50000.0,1,1666.6666666666667,1,18,1983.0
10473,1.15,84,914825.0,1,10890.77380952381,1,10,1976.0
10474,10.0,1,12000.0,1,12000.0,1,7,1989.0
10475,1.25,54,374062.0,1,6927.074074074074,1,11,1989.0
10476,1.25,48,157000.0,1,3270.8333333333335,1,20,1989.0
10477,1.25,72,714769.0,1,9927.347222222223,1,11,1978.0
10478,10.0,1,2500.0,1,2500.0,1,9,1978.0
10479,10.0,1,10000.0,1,10000.0,1,7,1978.0
10480,1.25,48,250000.0,1,5208.333333333333,1,20,1978.0
10481,1.25,48,230000.0,1,4791.666666666667,1,20,1985.0
10482,1.15,72,528430.0,1,7339.305555555556,1,10,1985.0
10483,1.0,12,60000.0,1,5000.0,1,16,1985.0
10484,10.0,1,3787.0,1,3787.0,1,9,1985.0
10485,1.25,48,210000.0,1,4375.0,1,20,1984.0
10486,1.25,60,399774.0,1,6662.9,1,11,1984.0
10487,1.25,48,245000.0,1,5104.166666666667,1,20,1992.0
10488,10.0,1,11000.0,1,11000.0,1,7,1978.0
10489,1.0,12,40000.0,1,3333.3333333333335,1,2,1984.0
10490,1.0,12,60000.0,1,5000.0,1,2,1984.0
10493,1.25,48,231000.0,1,4812.5,1,20,1974.0
10494,10.0,1,3000.0,1,3000.0,1,9,1974.0
10495,10.0,1,14000.0,1,14000.0,1,7,1974.0
10497,1.0,24,300000.0,1,12500.0,1,18,1974.0
10498,1.25,72,582728.0,1,8093.444444444444,1,11,1986.0
10499,1.0,12,30000.0,1,2500.0,1,16,1986.0
10500,1.25,48,394000.0,1,8208.333333333334,1,20,1984.0
10501,10.0,1,15000.0,1,15000.0,1,7,1984.0
10502,1.15,36,205550.0,1,5709.722222222223,1,10,1981.0
10503,1.0,12,30000.0,1,2500.0,1,16,1981.0
10504,10.0,1,10000.0,1,10000.0,1,7,1985.0
10505,1.25,72,763875.0,1,10609.375,1,11,1985.0
10506,1.0,12,40000.0,1,3333.3333333333335,1,16,1985.0
10507,10.0,1,700.0,1,700.0,1,9,1988.0
10508,1.25,48,318000.0,1,6625.0,1,20,1988.0
10509,1.0,12,10000.0,1,833.3333333333334,1,16,1988.0
10510,10.0,1,9500.0,1,9500.0,1,7,1988.0
10512,1.15,60,555962.0,1,9266.033333333333,1,10,1982.0
10513,1.15,36,164440.0,1,4567.777777777777,1,10,1988.0
10514,1.25,72,763875.0,1,10609.375,1,11,1983.0
10515,1.25,60,430500.0,1,7175.0,1,11,1980.0
10516,10.0,1,5500.0,1,5500.0,1,7,1983.0
10517,1.25,48,300000.0,1,6250.0,1,20,1983.0
10518,1.15,84,299559.0,1,3566.1785714285716,1,10,1980.0
10521,10.0,1,6900.0,1,6900.0,1,9,1983.0
10522,1.0,24,110000.0,1,4583.333333333333,1,18,1983.0
10523,10.0,1,11000.0,1,11000.0,1,7,1983.0
10524,1.0,12,37000.0,1,3083.3333333333335,1,16,1983.0
10525,1.0,12,30000.0,1,2500.0,1,2,1983.0
10526,1.15,84,1038422.0,1,12362.166666666666,1,10,1978.0
10528,1.0,12,150000.0,1,12500.0,1,2,1982.0
10529,1.15,84,844618.0,1,10054.97619047619,1,10,1982.0
10530,1.15,84,1140428.0,1,13576.52380952381,1,10,1990.0
10531,1.15,84,638250.0,1,7598.214285714285,1,10,1984.0
10532,10.0,1,6000.0,1,6000.0,1,7,1980.0
10533,1.25,48,300000.0,1,6250.0,1,20,1980.0
10534,1.25,72,807525.0,1,11215.625,1,11,1980.0
10535,1.25,48,253000.0,1,5270.833333333333,1,20,1964.0
10536,10.0,1,6500.0,1,6500.0,1,7,1964.0
10537,1.25,48,251000.0,1,5229.166666666667,1,20,1984.0
10538,1.25,48,114000.0,1,2375.0,1,20,1982.0
10539,10.0,1,5000.0,1,5000.0,1,9,1982.0
10540,1.25,72,196425.0,1,2728.125,1,11,1982.0
10541,1.25,48,255000.0,1,5312.5,1,20,1985.0
10542,10.0,1,1100.0,1,1100.0,1,9,1985.0
10543,10.0,1,10000.0,1,10000.0,1,7,1985.0
10544,1.15,48,500000.0,1,10416.666666666666,1,10,1971.0
10545,1.0,12,130000.0,1,10833.333333333334,1,2,1990.0
10546,1.25,72,613373.0,1,8519.069444444445,1,11,1990.0
10547,1.15,72,263688.0,1,3662.3333333333335,1,10,1985.0
10548,1.15,84,930211.0,1,11073.940476190477,1,10,1997.0
10549,1.15,84,531875.0,1,6331.8452380952385,1,10,1985.0
10550,10.0,1,12000.0,1,12000.0,1,7,1985.0
10551,1.25,60,1388362.0,1,23139.366666666665,1,11,1971.0
10552,1.25,72,709312.0,1,9851.555555555555,1,11,1987.0
10553,1.15,72,537922.0,1,7471.138888888889,1,10,1980.0
10554,1.0,30,255000.0,1,8500.0,1,18,1985.0
10555,1.25,72,402875.0,1,5595.486111111111,1,11,1987.0
10556,1.25,72,332831.0,1,4622.652777777777,1,11,1983.0
10557,1.25,48,351000.0,1,7312.5,1,20,1983.0
10558,1.0,12,50000.0,1,4166.666666666667,1,2,1978.0
10559,1.0,30,205000.0,1,6833.333333333333,1,18,1983.0
10562,1.15,30,102000.0,1,3400.0,1,17,1985.0
10563,10.0,1,10000.0,1,10000.0,1,7,1985.0
10564,1.25,72,753265.0,1,10462.013888888889,1,11,1968.0
10566,10.0,1,7000.0,1,7000.0,1,7,1984.0
10567,1.15,72,928180.0,1,12891.388888888889,1,10,1984.0
10568,1.0,20,80000.0,1,4000.0,1,6,1984.0
10569,1.0,12,45000.0,1,3750.0,1,2,1984.0
10570,1.0,12,70000.0,1,5833.333333333333,1,2,1984.0
10571,10.0,1,10000.0,1,10000.0,1,9,1984.0
10572,1.25,48,250000.0,1,5208.333333333333,1,20,1984.0
10573,1.25,48,250000.0,1,5208.333333333333,1,20,1982.0
10574,1.15,48,440619.0,1,9179.5625,1,10,1982.0
10575,10.0,1,11000.0,1,11000.0,1,7,1982.0
10576,10.0,1,10000.0,1,10000.0,1,9,1990.0
10577,1.25,48,480000.0,1,10000.0,1,20,1990.0
10578,10.0,1,25000.0,1,25000.0,1,7,1990.0
10579,1.15,84,1489250.0,1,17729.166666666668,1,10,1990.0
10580,1.15,84,776538.0,1,9244.5,1,10,1974.0
10584,10.0,1,5000.0,1,5000.0,1,9,1987.0
10585,10.0,1,2700.0,1,2700.0,1,9,1987.0
10586,10.0,1,8000.0,1,8000.0,1,7,1987.0
10587,10.0,1,3521.9,1,3521.9,1,9,1987.0
10588,10.0,1,2950.0,1,2950.0,1,9,1987.0
10589,1.25,48,455000.0,1,9479.166666666666,1,20,1987.0
10591,1.25,72,291364.0,1,4046.722222222222,1,11,1987.0
10592,1.25,72,643838.0,1,8942.194444444445,1,11,1985.0
10593,1.25,72,572906.0,1,7957.027777777777,1,11,1982.0
10594,1.25,48,369000.0,1,7687.5,1,20,1982.0
10595,10.0,1,16000.0,1,16000.0,1,7,1982.0
10596,10.0,1,4500.0,1,4500.0,1,9,1982.0
10597,1.25,72,491062.0,1,6820.305555555556,1,11,1988.0
10598,1.25,48,330000.0,1,6875.0,1,20,1988.0
10599,1.15,30,120000.0,1,4000.0,1,17,1986.0
10600,1.15,84,691438.0,1,8231.404761904761,1,10,1986.0
10601,1.15,84,638250.0,1,7598.214285714285,1,10,1987.0
10603,1.0,30,175000.0,1,5833.333333333333,1,18,1984.0
10604,10.0,1,22000.0,1,22000.0,1,7,1989.0
10605,1.25,48,394000.0,1,8208.333333333334,1,20,1989.0
10606,1.25,30,140000.0,1,4666.666666666667,1,20,1956.0
10607,1.25,48,270000.0,1,5625.0,1,20,1986.0
10618,1.25,72,327375.0,1,4546.875,1,11,1986.0
10619,1.0,12,30000.0,1,2500.0,1,2,1984.0
10620,1.25,72,599096.0,1,8320.777777777777,1,11,1984.0
10621,1.25,72,742462.0,1,10311.972222222223,1,11,1983.0
10622,1.25,48,500000.0,1,10416.666666666666,1,20,1983.0
10623,10.0,1,11000.0,1,11000.0,1,7,1971.0
10624,1.25,48,517000.0,1,10770.833333333334,1,20,1971.0
10625,1.25,72,709312.0,1,9851.555555555555,1,11,1985.0
10626,1.25,48,530000.0,1,11041.666666666666,1,20,1985.0
10627,1.0,12,8000.0,1,666.6666666666666,1,16,1983.0
10628,1.25,48,260000.0,1,5416.666666666667,1,20,1983.0
10629,1.25,72,218250.0,1,3031.25,1,11,1983.0
10630,10.0,1,10000.0,1,10000.0,1,7,1983.0
10631,1.0,12,141000.0,1,11750.0,1,16,1965.0
10632,1.0,12,85000.0,1,7083.333333333333,1,2,1965.0
10633,1.15,30,200000.0,1,6666.666666666667,1,17,1983.0
10634,1.25,72,261900.0,1,3637.5,1,11,1983.0
10635,10.0,1,6000.0,1,6000.0,1,7,1962.0
10636,1.25,48,360000.0,1,7500.0,1,20,1962.0
10637,1.0,12,10000.0,1,833.3333333333334,1,16,1962.0
10638,1.15,60,470588.0,1,7843.133333333333,1,10,1985.0
10639,1.25,48,212250.0,1,4421.875,1,10,1979.0
10640,1.25,72,192060.0,1,2667.5,1,11,1979.0
10641,10.0,1,7000.0,1,7000.0,1,7,1983.0
10642,1.25,48,435000.0,1,9062.5,1,20,1983.0
10643,1.0,24,340000.0,1,14166.666666666666,1,18,1973.0
10644,1.15,60,475816.0,1,7930.266666666666,1,10,1984.0
10645,10.0,1,12000.0,1,12000.0,1,7,1968.0
10646,1.25,60,476240.0,1,7937.333333333333,1,11,1968.0
10647,1.25,48,268000.0,1,5583.333333333333,1,20,1968.0
10648,1.0,12,10000.0,1,833.3333333333334,1,16,1968.0
10650,1.0,30,320000.0,1,10666.666666666666,1,18,1980.0
10652,1.25,48,229000.0,1,4770.833333333333,1,20,1985.0
10653,1.0,12,20000.0,1,1666.6666666666667,1,16,1985.0
10654,10.0,1,5500.0,1,5500.0,1,7,1985.0
10655,1.25,48,312000.0,1,6500.0,1,20,1983.0
10656,10.0,1,15000.0,1,15000.0,1,7,1983.0
10657,1.15,84,105108.0,1,1251.2857142857142,1,10,1983.0
10658,1.25,48,250000.0,1,5208.333333333333,1,20,1981.0
10659,1.25,72,414675.0,1,5759.375,1,11,1981.0
10660,1.0,12,10000.0,1,833.3333333333334,1,16,1981.0
10664,1.15,84,127650.0,1,1519.642857142857,1,10,1984.0
10665,10.0,1,10000.0,1,10000.0,1,7,1984.0
10666,1.25,48,468000.0,1,9750.0,1,20,1977.0
10667,1.15,84,1260500.0,1,15005.952380952382,1,10,1977.0
10668,1.25,48,412000.0,1,8583.333333333334,1,20,1977.0
10669,10.0,1,17000.0,1,17000.0,1,7,1986.0
10670,1.0,12,25000.0,1,2083.3333333333335,1,16,1986.0
10671,1.0,30,100000.0,1,3333.3333333333335,1,18,1984.0
10672,1.0,30,100000.0,1,3333.3333333333335,1,18,1975.0
10673,1.25,48,220000.0,1,4583.333333333333,1,20,1984.0
10674,1.15,30,168000.0,1,5600.0,1,17,1969.0
10675,1.25,72,247714.0,1,3440.472222222222,1,11,1983.0
10676,1.25,72,1254555.0,1,17424.375,1,11,1970.0
10677,1.25,30,496000.0,1,16533.333333333332,1,20,1970.0
10678,1.0,8,82000.0,1,10250.0,1,2,1982.0
10679,1.25,48,715000.0,1,14895.833333333334,1,20,1982.0
10680,1.25,72,753265.0,1,10462.013888888889,1,11,1982.0
10681,10.0,1,3380.0,1,3380.0,1,9,1984.0
10682,1.25,48,460000.0,1,9583.333333333334,1,20,1984.0
10683,10.0,1,7500.0,1,7500.0,1,7,1984.0
10685,1.0,12,25000.0,1,2083.3333333333335,1,16,1976.0
10686,10.0,1,14000.0,1,14000.0,1,7,1976.0
10687,1.25,48,278000.0,1,5791.666666666667,1,20,1976.0
10688,1.15,84,882912.0,1,10510.857142857143,1,10,1984.0
10689,1.25,48,200000.0,1,4166.666666666667,1,20,1984.0
10690,1.0,12,10000.0,1,833.3333333333334,1,16,1985.0
10691,1.25,48,250000.0,1,5208.333333333333,1,20,1985.0
10692,10.0,1,7000.0,1,7000.0,1,7,1981.0
10693,1.25,48,300000.0,1,6250.0,1,20,1981.0
10694,10.0,1,10000.0,1,10000.0,1,7,1982.0
10695,1.25,48,234000.0,1,4875.0,1,20,1982.0
10696,10.0,1,2200.0,1,2200.0,1,9,1982.0
10697,10.0,1,3900.0,1,3900.0,1,9,1980.0
10698,1.25,48,186000.0,1,3875.0,1,20,1980.0
10699,10.0,1,14000.0,1,14000.0,1,7,1980.0
10700,1.0,30,150000.0,1,5000.0,1,4,1980.0
10701,10.0,1,6500.0,1,6500.0,1,7,1980.0
10702,1.15,72,210950.0,1,2929.8611111111113,1,10,1980.0
10703,1.0,12,30000.0,1,2500.0,1,2,1980.0
10704,10.0,1,17000.0,1,17000.0,1,7,1988.0
10705,1.0,12,100000.0,1,8333.333333333334,1,16,1988.0
10706,1.0,12,75000.0,1,6250.0,1,2,1980.0
10707,1.25,72,254600.0,1,3536.1111111111113,1,11,1980.0
10708,1.25,48,237000.0,1,4937.5,1,20,1980.0
10709,10.0,1,12000.0,1,12000.0,1,7,1980.0
10710,10.0,1,8000.0,1,8000.0,1,9,1980.0
10711,1.25,48,298000.0,1,6208.333333333333,1,20,1980.0
10712,1.25,72,436500.0,1,6062.5,1,11,1980.0
10713,10.0,1,15000.0,1,15000.0,1,7,1980.0
10714,1.25,72,403762.0,1,5607.805555555556,1,11,1980.0
10715,1.25,72,300094.0,1,4167.972222222223,1,11,1980.0
10716,1.25,72,392850.0,1,5456.25,1,11,1980.0
10717,10.0,1,1200.0,1,1200.0,1,9,1985.0
10718,1.25,48,210000.0,1,4375.0,1,20,1985.0
10719,1.0,12,10000.0,1,833.3333333333334,1,16,1985.0
10720,10.0,1,5000.0,1,5000.0,1,7,1985.0
10721,1.15,60,585620.0,1,9760.333333333334,1,10,1980.0
10722,1.15,72,112858.0,1,1567.4722222222222,1,10,1980.0
10723,1.25,48,232000.0,1,4833.333333333333,1,20,1980.0
10724,10.0,1,16000.0,1,16000.0,1,7,1980.0
10725,10.0,1,1800.0,1,1800.0,1,9,1980.0
10726,1.0,30,250000.0,1,8333.333333333334,1,18,1980.0
10727,1.0,12,30000.0,1,2500.0,1,2,1980.0
10728,1.0,12,60000.0,1,5000.0,1,2,1980.0
10729,1.25,72,784238.0,1,10892.194444444445,1,11,1970.0
10730,1.25,48,300000.0,1,6250.0,1,20,1970.0
10731,1.0,12,180000.0,1,15000.0,1,2,1970.0
10732,1.0,30,250000.0,0,8333.333333333334,1,18,1980.0
10733,1.0,12,115000.0,1,9583.333333333334,1,2,1988.0
10734,10.0,1,3200.0,1,3200.0,1,9,1988.0
10735,1.15,72,529484.0,1,7353.944444444444,1,10,1980.0
10736,1.25,48,220000.0,1,4583.333333333333,1,20,1980.0
10737,1.0,30,196000.0,1,6533.333333333333,1,18,1980.0
10738,1.25,72,195425.0,1,2714.2361111111113,1,11,1980.0
10739,1.0,12,300000.0,1,25000.0,1,2,1980.0
10741,1.25,36,366188.0,1,10171.888888888889,1,11,1976.0
10742,1.15,72,421900.0,1,5859.722222222223,1,10,1988.0
10743,1.25,30,200000.0,1,6666.666666666667,1,20,1986.0
10744,1.0,12,32000.0,1,2666.6666666666665,1,16,1986.0
10745,10.0,1,6000.0,1,6000.0,1,9,1986.0
10746,1.25,72,480150.0,1,6668.75,1,11,1986.0
10748,1.0,12,35000.0,0,2916.6666666666665,1,16,1977.0
10749,10.0,1,9021.0,1,9021.0,1,7,1974.0
10750,1.25,48,252000.0,1,5250.0,1,20,1974.0
10751,1.0,12,12000.0,1,1000.0,1,16,1974.0
10752,10.0,1,900.0,1,900.0,1,9,1974.0
10753,10.0,1,900.0,1,900.0,1,9,1974.0
10754,1.25,72,668390.0,1,9283.194444444445,1,11,1984.0
10755,1.15,84,1382875.0,1,16462.79761904762,1,10,1983.0
10756,1.0,30,300000.0,1,10000.0,1,18,1982.0
10757,1.15,84,85100.0,1,1013.0952380952381,1,10,1989.0
10760,1.15,30,100000.0,1,3333.3333333333335,1,17,1970.0
10761,1.15,72,516827.5,1,7178.159722222223,1,10,1970.0
10764,1.15,72,801610.0,1,11133.472222222223,1,10,1987.0
10765,1.0,30,370000.0,1,12333.333333333334,1,18,1984.0
10766,1.0,12,20000.0,1,1666.6666666666667,1,2,1984.0
10768,1.0,30,175000.0,1,5833.333333333333,1,18,1969.0
10770,10.0,1,11500.0,1,11500.0,1,7,1978.0
10771,1.25,48,335000.0,1,6979.166666666667,1,20,1978.0
10772,10.0,1,1500.0,1,1500.0,1,9,1978.0
10773,1.0,12,50000.0,1,4166.666666666667,1,2,1978.0
10774,1.25,72,381938.0,1,5304.694444444444,1,11,1978.0
10775,1.0,12,33000.0,1,2750.0,1,16,1978.0
10776,10.0,1,6636.3,1,6636.3,1,9,1985.0
10777,1.25,48,425000.0,1,8854.166666666666,1,20,1985.0
10778,10.0,1,15000.0,1,15000.0,1,7,1985.0
10779,1.25,72,818438.0,1,11367.194444444445,1,11,1990.0
10780,1.25,72,207338.0,1,2879.6944444444443,1,11,1978.0
10781,1.25,48,163000.0,1,3395.8333333333335,1,20,1978.0
10782,1.0,12,30000.0,1,2500.0,1,2,1984.0
10783,1.15,60,209150.0,1,3485.8333333333335,1,10,1984.0
10784,1.15,60,564705.0,1,9411.75,1,10,1984.0
10785,1.15,60,313725.0,1,5228.75,1,10,1989.0
10786,10.0,1,11000.0,1,11000.0,1,7,1983.0
10787,1.25,48,224000.0,1,4666.666666666667,1,20,1983.0
10788,1.25,72,87300.0,1,1212.5,1,11,1985.0
10792,10.0,1,7500.0,1,7500.0,1,7,1987.0
10793,1.25,48,250000.0,1,5208.333333333333,1,20,1987.0
10795,1.15,72,323000.0,1,4486.111111111111,1,10,1983.0
10796,10.0,1,7000.0,1,7000.0,1,9,1983.0
10797,10.0,1,4600.0,1,4600.0,1,9,1983.0
10798,1.0,12,17000.0,1,1416.6666666666667,1,16,1983.0
10799,1.25,48,380000.0,1,7916.666666666667,1,20,1983.0
10800,10.0,1,11000.0,1,11000.0,1,7,1983.0
10801,1.25,72,163688.0,1,2273.4444444444443,1,11,1987.0
10803,1.25,48,600000.0,0,12500.0,1,20,1960.0
10804,1.0,12,100000.0,0,8333.333333333334,1,2,1960.0
10805,10.0,1,12000.0,0,12000.0,1,7,1960.0
10806,1.0,30,690000.0,0,23000.0,1,18,1960.0
10807,10.0,1,18000.0,1,18000.0,1,7,1979.0
10808,10.0,1,7300.0,1,7300.0,1,9,1979.0
10809,1.0,20,87000.0,1,4350.0,1,6,1979.0
10810,1.25,72,746809.0,1,10372.347222222223,1,11,1979.0
10814,1.0,30,120000.0,1,4000.0,1,18,1985.0
10815,1.25,48,300000.0,1,6250.0,1,20,1985.0
10816,10.0,1,2500.0,1,2500.0,1,9,1970.0
10817,10.0,1,10000.0,1,10000.0,1,7,1970.0
10818,1.25,48,213000.0,1,4437.5,1,20,1970.0
10819,1.15,84,303169.0,1,3609.154761904762,1,10,1970.0
10820,1.0,30,100000.0,1,3333.3333333333335,1,18,1986.0
10821,1.0,30,85000.0,1,2833.3333333333335,1,18,1987.0
10822,1.25,72,218250.0,1,3031.25,1,11,1988.0
10823,1.25,48,248000.0,1,5166.666666666667,1,20,1983.0
10825,1.25,72,483424.0,1,6714.222222222223,1,11,1985.0
10826,1.0,12,80000.0,1,6666.666666666667,1,2,1982.0
10827,1.25,72,316462.0,1,4395.305555555556,1,11,1982.0
10828,1.25,72,600188.0,1,8335.944444444445,1,11,1985.0
10829,1.25,48,245000.0,1,5104.166666666667,1,20,1970.0
10830,1.15,60,514160.0,1,8569.333333333334,1,10,1985.0
10832,1.15,30,131000.0,1,4366.666666666667,1,17,1985.0
10833,1.0,12,50000.0,1,4166.666666666667,1,16,1985.0
10834,10.0,1,7000.0,1,7000.0,1,7,1984.0
10835,1.25,48,191000.0,1,3979.1666666666665,1,20,1984.0
10836,1.25,72,742475.0,1,10312.152777777777,1,11,1982.0
10837,1.15,30,110000.0,1,3666.6666666666665,1,17,1985.0
10838,1.25,48,214000.0,1,4458.333333333333,1,20,1969.0
10839,10.0,1,2200.0,1,2200.0,1,7,1969.0
10840,10.0,1,5000.0,1,5000.0,1,7,1984.0
10841,1.25,72,272812.0,1,3789.0555555555557,1,11,1984.0
10842,1.25,72,465911.0,1,6470.986111111111,1,11,1970.0
10843,1.15,72,527375.0,1,7324.652777777777,1,10,1980.0
10844,1.25,48,192000.0,1,4000.0,1,20,1980.0
10845,1.0,12,23000.0,1,1916.6666666666667,1,16,1980.0
10846,1.25,48,374000.0,1,7791.666666666667,1,20,1980.0
10847,10.0,1,280.0,1,280.0,1,9,1980.0
10848,10.0,1,12000.0,1,12000.0,1,7,1980.0
10849,1.0,12,64000.0,1,5333.333333333333,1,2,1984.0
10850,1.25,48,102000.0,1,2125.0,1,20,1984.0
10851,1.0,12,13000.0,1,1083.3333333333333,1,2,1984.0
10852,1.15,72,522101.0,1,7251.402777777777,1,10,1984.0
10853,1.25,72,665662.0,1,9245.305555555555,1,11,1984.0
10854,1.15,30,160000.0,1,5333.333333333333,1,17,1984.0
10855,1.0,12,8000.0,1,666.6666666666666,1,16,1985.0
10856,1.25,72,250988.0,1,3485.9444444444443,1,11,1985.0
10857,10.0,1,9000.0,1,9000.0,1,7,1985.0
10858,1.25,48,273000.0,1,5687.5,1,20,1985.0
10859,1.0,30,78000.0,1,2600.0,1,18,1977.0
10860,1.25,72,643838.0,1,8942.194444444445,1,11,1986.0
10861,1.0,30,200000.0,1,6666.666666666667,1,18,1977.0
10862,1.25,72,706039.0,1,9806.097222222223,1,11,1975.0
10863,1.0,30,200000.0,1,6666.666666666667,1,18,1978.0
10864,1.0,12,60000.0,1,5000.0,1,2,1978.0
10865,1.0,60,200000.0,1,3333.3333333333335,1,18,1985.0
10866,1.15,84,563788.0,1,6711.761904761905,1,10,1985.0
10867,1.0,30,100000.0,0,3333.3333333333335,1,18,1959.0
10868,1.25,48,277000.0,1,5770.833333333333,1,20,1983.0
10869,1.15,84,409922.0,1,4880.023809523809,1,10,1983.0
10870,1.15,30,70000.0,1,2333.3333333333335,1,17,1984.0
10871,1.0,12,55000.0,1,4583.333333333333,1,2,1979.0
10875,1.15,72,415572.0,1,5771.833333333333,1,10,1984.0
10876,1.0,20,50000.0,1,2500.0,1,6,1984.0
10877,1.0,30,150000.0,1,5000.0,1,18,1985.0
10878,1.25,72,240075.0,1,3334.375,1,11,1985.0
10879,1.25,72,381938.0,1,5304.694444444444,1,11,1973.0
10880,1.25,48,428000.0,1,8916.666666666666,1,20,1973.0
10881,1.15,36,246660.0,1,6851.666666666667,1,10,1980.0
10882,1.25,48,260000.0,1,5416.666666666667,1,20,1980.0
10883,10.0,1,10000.0,1,10000.0,1,9,1980.0
10885,1.25,48,264000.0,1,5500.0,1,20,1980.0
10886,10.0,1,1600.0,1,1600.0,1,9,1980.0
10887,1.0,30,220000.0,1,7333.333333333333,1,18,1985.0
10888,1.15,84,696950.0,1,8297.02380952381,1,10,1983.0
10889,1.15,30,126000.0,1,4200.0,1,17,1983.0
10890,1.0,12,80000.0,1,6666.666666666667,1,2,1985.0
10891,1.25,72,138589.0,1,1924.8472222222222,1,11,1984.0
10892,1.0,30,100000.0,1,3333.3333333333335,1,18,1981.0
10893,1.15,72,615270.0,1,8545.416666666666,1,10,1976.0
10894,10.0,1,1055.0,1,1055.0,1,9,1981.0
10895,10.0,1,4500.0,1,4500.0,1,7,1981.0
10896,1.25,48,263000.0,1,5479.166666666667,1,20,1981.0
10897,1.25,48,290000.0,1,6041.666666666667,1,20,1984.0
10898,10.0,1,10000.0,1,10000.0,1,7,1984.0
10899,1.0,12,10000.0,1,833.3333333333334,1,16,1984.0
10900,1.0,18,120000.0,1,6666.666666666667,1,18,1982.0
10901,1.0,12,12000.0,1,1000.0,1,16,1985.0
10902,1.25,72,613372.0,1,8519.055555555555,1,11,1985.0
10903,10.0,1,13000.0,1,13000.0,1,7,1985.0
10904,1.0,12,50000.0,1,4166.666666666667,1,2,1977.0
10905,1.0,30,200000.0,1,6666.666666666667,1,18,1982.0
10906,1.15,84,73575.0,1,875.8928571428571,1,10,1978.0
10907,1.15,72,248921.0,1,3457.2361111111113,1,10,1988.0
10908,1.25,72,87300.0,1,1212.5,1,11,1982.0
10909,1.0,30,50000.0,1,1666.6666666666667,1,18,1979.0
10910,1.0,20,160000.0,1,8000.0,1,6,1984.0
10911,1.15,84,563788.0,1,6711.761904761905,1,10,1984.0
10912,1.0,12,30000.0,1,2500.0,1,2,1982.0
10913,1.0,12,117000.0,1,9750.0,1,2,1982.0
10914,10.0,1,11000.0,1,11000.0,1,7,1982.0
10915,1.0,12,80000.0,1,6666.666666666667,1,2,1980.0
10916,1.0,30,240000.0,1,8000.0,1,18,1980.0
10917,1.25,48,183000.0,1,3812.5,1,20,1985.0
10918,10.0,1,3000.0,1,3000.0,1,7,1985.0
10919,1.0,12,15000.0,1,1250.0,1,16,1985.0
10920,1.15,48,466538.0,1,9719.541666666666,1,10,1981.0
