LoanTypeName,EmployerName,TheLoanBal,Boundery
20,1,170831,1
11,1,204759,1
18,0,482583,1
7,1,14000,1
12,1,40000,1
10,0,275165,1
20,1,404915,1
7,1,15000,1
10,1,154230,1
10,1,176818,1
11,1,135037,1
7,1,7500,1
18,1,325000,1
17,1,172500,1
2,1,23325,1
16,1,175000,1
20,1,116659,1
2,1,70000,1
20,1,402500,1
20,1,566664,1
18,1,133325,1
16,1,24000,1
10,1,134572,1
10,1,184238,1
10,1,430245,1
20,1,295311,1
10,0,134740,1
18,0,24651,1
16,0,5830,1
4,0,-20,1
16,0,8750,1
18,0,71328,1
18,0,191666,1
18,0,63326,1
20,1,65623,1
18,0,122332,1
18,0,72592,1
9,0,1200,1
16,0,15000,1
11,0,35840,1
2,1,9496,1
11,1,823520,1
7,1,15000,1
2,1,62333,1
18,1,89995,1
7,1,17000,1
20,1,442748,1
11,0,2628096,1
2,0,-415,1
10,1,661705,1
2,1,35000,1
11,1,69775,1
20,1,65623,1
10,1,307725,1
20,1,43322,1
2,1,70000,1
10,1,229538,1
7,1,15000,1
20,1,598958,1
10,0,1009200,1
10,1,185675,1
20,1,172537,1
7,1,12000,1
2,1,36666,1
20,1,326292,1
20,1,459080.77,1
16,1,9166,1
7,1,10500,1
9,1,934,1
20,1,216790,1
10,1,510625,1
10,0,-0.5,1
10,0,-0.5,1
10,0,-0.99,1
2,1,10000,1
11,1,527138,1
16,1,29333,1
9,1,-117.11,1
20,1,435416,1
9,1,-32.87,1
9,1,2500,1
7,1,12500,1
9,1,971,1
16,1,9166,1
20,1,229407.26,1
7,1,14000,1
13,1,10000,1
20,1,138062,1
20,1,234029,1
20,1,281250,1
9,1,1800,1
16,1,13750,1
11,1,571384,1
10,1,537781,1
9,1,4000,1
2,1,-5000,1
11,1,-24185,1
20,1,468624,1
11,1,1190450,1
11,1,139162.5,1
2,1,20000,1
18,1,69655,1
20,1,235750,1
9,1,2250,1
7,1,5000,1
11,1,75712,1
10,1,-7035,1
2,1,44660,1
18,1,153330,1
2,1,19250,1
10,1,240948,1
7,1,19000,1
10,1,86088,1
18,1,-1800,1
18,1,37324,1
10,1,162950,1
2,1,6660,1
20,1,290498,1
11,1,565775,1
2,1,30000,1
18,1,122830,1
2,1,23999,1
20,1,133330,1
7,1,6000,1
16,1,13750,1
2,1,-1663,1
2,1,8328,1
2,1,-280,1
11,1,457388,1
2,1,14580,1
18,1,95332,1
18,1,90000,1
11,1,462025,1
20,1,485874,1
20,1,477000,1
11,1,693390,1
16,1,19996,1
2,1,-19,1
18,1,16000,1
11,0,592628,1
11,1,278577,1
18,1,25000,1
11,1,448988,1
2,1,33000,1
7,1,10000,1
9,1,2500,1
20,1,188125,1
10,1,281125,1
10,1,787170,1
18,1,150500,1
20,1,297000,1
9,1,-0.74,1
20,1,97996,1
9,1,-0.95,1
2,1,-6250,1
2,1,20831,1
20,1,108250,1
7,1,6000,1
2,1,-1667,1
18,1,221000,1
10,1,43500.5,1
11,0,1117315,1
17,0,192500,1
9,0,5000,1
2,0,166666,1
20,1,162185,1
18,1,152532,1
7,1,5000,1
9,1,10000,1
16,0,10083,1
11,0,522888,1
9,0,2000,1
20,0,486875,1
7,0,16500,1
11,1,301411,1
20,1,148540,1
20,0,262500,1
11,0,132239.37,1
1,0,594500,1
7,0,19000,1
20,0,525000,1
21,0,10000,1
20,1,22582,1
16,1,7498,1
7,1,5000,1
20,1,178868.64,1
20,1,191400,1
17,1,117000,1
10,1,66510,1
10,1,204325,1
20,1,626666,1
18,0,28084,1
10,0,780264,1
7,1,4500,1
20,1,221270,1
16,1,12500,1
18,1,15000,1
16,1,28433,1
7,1,14000,1
20,1,478375,1
2,1,33331,1
16,1,13332,1
7,1,12000,1
9,1,905,1
20,1,234705,1
11,1,338900,1
20,1,237998,1
7,1,10000,1
9,1,1300,1
18,1,13997,1
20,1,293750,1
11,1,115050,1
18,1,160300,1
7,1,19000,1
11,1,427375,1
20,1,456875,1
9,1,10000,1
7,1,19000,1
11,1,352686,1
7,1,20000,1
11,1,511349,1
2,1,35580,1
20,1,147854,1
20,0,43792,1
16,0,7664,1
20,0,111305,1
11,0,381938,1
18,0,-4924,1
2,1,31500,1
7,1,10000,1
10,1,304955,1
10,1,485458,1
17,1,111998,1
16,1,61830,1
2,1,10296,1
11,1,249115,1
10,1,41560,1
10,0,226506,1
20,0,51250,1
11,1,466812,1
10,1,16975,1
11,0,109244,1
18,1,-9680,1
10,1,-0.5,1
20,1,75000,1
18,1,333325,1
20,0,928125,1
7,0,18000,1
16,0,27500,1
9,0,1500,1
11,0,65062,1
10,1,893600,1
10,0,17108,1
18,1,79990,1
20,0,84375,1
20,0,94416,1
20,0,196458,1
20,1,517500,1
9,1,4000,1
7,1,16200,1
20,1,220000,1
11,1,323098,1
20,1,208125,1
20,1,117874,1
10,1,126458,1
21,1,10000,1
20,1,278600,1
9,1,4500,1
20,1,146664,1
7,1,10000,1
20,1,211748,1
11,1,103358,1
20,1,223955,1
18,1,100000,1
11,1,189000,1
18,1,-2300,1
9,1,5000,1
7,1,7500,1
20,1,110916,1
10,1,434375,1
20,1,85000,1
20,1,233328,1
20,1,230000,1
7,1,5000,1
7,1,10000,1
18,1,144500,1
2,1,23498,1
20,1,80320,1
11,0,103899,1
9,0,3500,1
18,0,50079,1
6,0,36000,1
9,0,5000,1
18,0,68480,1
6,0,37500,1
10,0,68602,1
6,0,30000,1
11,0,399169,1
11,1,114238,1
10,1,140235,1
2,1,30000,1
2,1,137500,1
10,1,327664,1
20,1,330624,1
10,1,230925,1
7,1,15000,1
20,1,281416,1
9,1,1300,1
16,1,12500,1
20,1,253000,1
7,1,7000,1
16,1,13750,1
20,1,151444,1
2,1,105750,1
10,1,117112,1
2,1,21000,1
4,1,-2834,1
20,1,283124,1
9,1,2200,1
7,1,8000,1
9,1,5000,1
7,1,3000,1
20,1,168750,1
7,1,12500,1
18,1,96500,1
11,1,225513,1
10,1,-3000,1
2,1,83330,1
18,1,111155,1
11,1,515309,1
7,1,16000,1
20,1,214160,1
7,0,26000,1
10,0,1114284,1
7,0,30000,1
6,0,328124,1
10,0,1639286,1
7,0,80000,1
10,0,2063675,1
6,0,354582,1
6,0,374998,1
10,0,1651784,1
16,1,12112.59,1
20,1,222081,1
7,0,110000,1
6,0,250000,1
10,0,1560715,1
1,0,409992,1
11,1,320100,1
10,1,-5700,1
10,1,770457,1
11,1,153453,1
11,1,284062,1
7,0,30000,1
6,0,383332,1
10,0,1761904,1
2,0,-4,1
2,1,-1000,1
2,0,135833,1
11,0,312760.2,1
18,1,170000,1
6,1,173850,1
9,1,2000,1
7,1,4500,1
20,1,179375,1
16,1,11250,1
10,1,280300,1
20,1,331412,1
2,0,-4,1
18,0,-50,1
11,1,116644,1
7,1,8000,1
20,1,340415,1
10,1,121808,1
2,0,1738,1
10,1,208638,1
20,1,91872,1
18,0,112584,1
10,1,261775,1
7,1,18000,1
20,1,503124,1
2,1,30000,1
20,1,268750,1
16,1,30000,1
10,1,418200,1
17,1,39600,1
9,1,5800,1
9,1,-2.58,1
11,1,460665,1
20,1,273331,1
20,1,66000,1
4,1,69500,1
10,1,132550,1
17,1,61331,1
10,1,-12782,1
10,1,709165,1
18,1,131992,1
2,1,49996,1
18,1,97215,1
2,1,23330,1
10,1,400628,1
20,1,237456,1
9,1,4000,1
11,1,378682,1
20,1,348332,1
20,1,383332,1
10,1,32215,1
11,1,516575,1
20,1,91664,1
9,1,4000,1
20,1,259997,1
10,1,-1451,1
7,1,10000,1
11,1,158396,1
9,0,10000,1
20,0,29986,1
10,0,31371.87,1
16,0,29998,1
10,1,375050,1
11,1,189820,1
20,1,383415,1
18,1,7900,1
18,0,83332,1
11,1,218884,1
2,1,25832,1
2,1,11664,1
2,0,20000,1
9,1,1000,1
7,1,15000,1
20,1,227498,1
16,1,6520.31,1
7,1,15000,1
10,1,-0.5,1
18,1,95000,1
2,1,-20000,1
7,1,10000,1
18,1,93200,1
2,1,-6300,1
2,1,70015,1
20,1,234037,1
7,1,3200,1
11,1,113846,1
11,1,588208,1
20,1,843332,1
16,1,19166,1
20,1,214500,1
18,1,70000,1
7,1,7000,1
2,1,20000,1
2,1,40830,1
18,1,101400,1
2,1,11665,1
20,1,438750,1
10,1,231662,1
17,1,166665,1
11,1,258175,1
18,1,-2000,1
2,1,62081,1
2,1,20000,1
9,1,3200,1
20,1,177290,1
11,1,114919,1
2,1,45833,1
11,1,155138,1
20,1,170831,1
6,1,33000,1
10,1,369132,1
7,0,50000,1
2,0,45000,1
13,1,1300,1
20,1,220312,1
10,1,188720,1
16,1,12500,1
7,1,7500,1
2,1,16666,1
10,1,429875,1
20,1,93748,1
7,1,28000,1
10,1,46588,1
11,1,784334,1
10,1,60825,1
11,1,613238,1
20,1,291265,1
2,1,9998,1
16,1,18333,1
7,1,12000,1
10,1,215025,1
11,1,180056,1
20,1,373624,1
16,1,7498,1
7,1,18000,1
10,1,114237.5,1
7,1,15000,1
20,1,412500,1
10,1,571320,1
20,1,244686,1
18,1,175996,1
18,1,-6000,1
11,1,-5012,1
11,1,466812,1
10,1,192485,1
4,1,159998,1
4,1,66665,1
2,0,-4167,1
2,0,19663,1
11,0,172649,1
10,0,609548,1
9,0,870,1
20,0,187499,1
7,0,9500,1
1,0,181767,1
2,0,56250,1
18,0,66497,1
2,1,45000,1
4,1,192000,1
18,0,44661,1
2,0,15750,1
2,1,13750,1
18,0,73600,1
18,0,6761,1
18,1,48333,1
9,0,2000,1
4,0,3066,1
17,1,74433,1
4,1,96000,1
4,1,115000,1
10,0,1595625,1
1,0,650000,1
18,0,117328,1
2,0,50000,1
10,0,950354,1
7,1,5000,1
11,1,237044,1
2,1,18333,1
2,0,8331,1
4,0,-1010,1
18,0,45833,1
2,0,8332,1
2,0,15750,1
2,0,36666,1
20,0,787500,1
7,0,13500,1
11,1,215218,1
4,0,51300,1
18,0,42897,1
2,0,-4,1
2,1,25000,1
4,1,230000,1
2,1,9166,1
2,0,12000,1
11,1,396675,1
4,1,-5667,1
2,0,20000,1
16,1,45833,1
11,1,498258,1
18,0,56398,1
2,1,16662,1
2,1,16666,1
4,1,147000,1
4,0,300000,1
4,1,240000,1
18,0,120000,1
18,0,44573,1
10,1,671660,1
10,1,515032,1
10,0,14921.16,1
2,1,27500,1
2,1,5825,1
20,1,102812,1
9,1,10000,1
4,1,230000,1
2,1,10000,1
2,0,10525,1
10,0,65021.56,1
10,1,-0.5,1
11,0,97857,1
18,0,2244,1
10,0,-40,1
18,0,79996,1
10,0,125195,1
11,0,8072.75,1
7,1,13000,1
9,1,3800,1
11,1,287485.38,1
20,1,413416,1
16,1,7498,1
11,0,11997,1
4,1,161000,1
11,0,94837,1
10,0,148984,1
18,0,48229,1
7,1,11000,1
16,1,33332,1
20,1,374998,1
9,1,1100,1
11,1,319875,1
9,1,800,1
13,1,7000,1
5,1,50000,1
11,0,213143,1
10,0,-0.25,1
21,1,10000,1
9,1,6500,1
16,1,19996,1
20,1,53326,1
10,1,642521,1
8,0,-101,1
18,1,32992,1
10,1,-0.5,1
10,1,73618.25,1
7,1,8500,1
18,1,76262,1
2,1,120000,1
16,1,20831,1
18,1,229166,1
9,1,4000,1
20,1,123750,1
11,1,404666,1
2,0,28000,1
7,1,10000,1
20,1,191580,1
16,1,8332,1
9,1,5000,1
10,1,527370,1
2,1,-500,1
7,1,5000,1
9,1,1100,1
20,1,221374,1
16,1,9166,1
6,0,140625,1
10,0,1947700,1
10,0,20238,1
9,0,10000,1
7,0,98000,1
18,1,100000,1
2,1,-2833,1
11,1,190031,1
20,1,392645.83,1
11,1,535012,1
16,1,45000,1
11,0,479560,1
9,0,3500,1
7,0,15000,1
9,0,-0.72,1
16,0,49943,1
20,1,91654,1
11,1,579794,1
7,1,11000,1
20,1,262500,1
18,0,86664,1
10,1,77970,1
2,1,83330,1
18,1,-2120,1
18,1,38585,1
6,0,45000,1
2,1,83331,1
9,0,2000,1
16,0,8332,1
11,0,127307,1
7,0,5000,1
11,1,196720,1
2,1,49990,1
2,1,62995,1
10,1,295860,1
16,1,40830,1
2,1,6416,1
11,1,106258,1
11,1,109750,1
7,1,10000,1
20,1,181996,1
11,1,558578,1
10,1,215725,1
2,1,42000,1
18,0,72000,1
2,1,1250,1
17,1,154165,1
16,1,40000,1
7,1,10000,1
11,1,145935,1
16,1,35000,1
2,1,5250,1
20,1,136500,1
7,1,3000,1
17,1,175933,1
10,1,49470,1
2,1,20000,1
20,1,210832,1
9,1,3570,1
2,1,33332,1
10,1,102950,1
2,1,33332,1
18,1,46657,1
9,1,10000,1
2,1,17500,1
7,1,8000,1
2,1,16655,1
18,1,105000,1
9,1,-0.79,1
9,1,-0.45,1
9,1,960,1
20,1,262498,1
7,1,11500,1
11,1,193050,1
2,1,17000,1
2,1,26660,1
2,1,29165,1
11,1,777375,1
20,1,504270,1
18,1,103800,1
16,1,10000,1
20,1,372164,1
9,1,1100,1
2,1,45831,1
18,1,130000,1
20,1,133324,1
11,1,619656,1
7,1,10000,1
2,1,7495,1
7,1,17000,1
2,1,7333,1
2,1,-1000,1
11,1,527350,1
2,1,30150,1
11,1,171864,1
16,1,29165,1
18,1,-3000,1
18,0,172725,1
7,0,9000,1
20,1,190310,1
11,1,443060,1
11,1,257300,1
2,1,25000,1
2,1,166660,1
16,1,38300,1
11,0,639086,1
20,1,697173,1
7,1,15000,1
11,1,-500,1
18,1,29165,1
18,1,62222,1
20,1,328124,1
20,1,200000,1
10,1,564652,1
20,1,190810,1
18,1,5000,1
10,1,149670,1
7,1,12000,1
10,1,555568,1
2,1,86660,1
17,1,101500,1
10,1,171150,1
11,1,416024,1
7,1,7500,1
20,1,299000,1
20,1,54664,1
11,1,149325,1
9,1,5200,1
16,1,11250,1
20,1,259997,1
7,1,7500,1
18,1,23000,1
10,1,120871,1
17,1,109233,1
11,1,401944,1
20,1,287500,1
2,1,-1835,1
11,1,-6365,1
11,1,716126,1
20,1,268750,1
2,1,40660,1
16,1,83332,1
20,1,244996,1
10,1,76977,1
7,1,7500,1
10,1,161025,1
11,1,300230,1
7,1,9999,1
7,1,5000,1
18,1,205200,1
20,1,352500,1
17,1,117600,1
18,1,16000,1
18,1,82200,1
2,1,41655,1
11,1,235080,1
10,1,148330,1
20,1,213537,1
10,1,187625,1
16,1,24000,1
9,1,10000,1
18,1,125000,1
7,1,10000,1
18,1,267664,1
2,1,49996,1
20,1,249372,1
16,1,8332,1
11,1,746420,1
9,1,800,1
20,1,495000,1
7,1,10000,1
16,1,7333,1
2,1,15200,1
10,1,152662,1
10,1,254895,1
18,1,2200,1
20,1,440000,1
11,1,25854.75,1
9,1,6000,1
20,1,332540,1
18,1,15000,1
11,1,-5976,1
20,1,205624,1
16,1,20250,1
9,1,200,1
7,1,7000,1
11,1,120038,1
13,1,1300,1
20,1,177375,1
7,1,4000,1
16,1,22916,1
11,1,263717,1
20,1,192184,1
7,1,13000,1
11,1,627461,1
20,1,125000,1
9,1,8500,1
9,1,3000,1
2,1,6250,1
6,1,114806.84,1
7,1,4000,1
2,1,17856,1
2,1,17500,1
2,1,17500,1
2,1,10800,1
10,1,291990,1
20,1,320250,1
16,1,11250,1
7,1,12000,1
20,1,320309,1
13,1,16500,1
7,1,10000,1
20,1,99330,1
2,0,70000,1
10,0,901654,1
9,1,4000,1
18,1,89998,1
9,0,9500,1
16,0,17000,1
6,0,27000,1
2,1,26660,1
18,1,256664,1
18,0,69994,1
11,1,53400,1
16,1,33331,1
20,1,352916,1
7,1,10000,1
9,1,721,1
18,1,25000,1
16,1,6666,1
4,0,153343,1
18,0,83332,1
7,0,4000,1
10,0,-0.5,1
11,0,-0.5,1
10,1,596538,1
10,0,-0.5,1
2,1,20000,1
11,1,-2543,1
2,1,41655,1
2,1,66660,1
2,1,-800,1
10,1,408408,1
2,1,164995,1
18,1,90000,1
9,1,4000,1
10,1,213551.5,1
20,1,196664,1
2,1,28700,1
2,1,87500,1
18,1,124985,1
10,1,303925,1
2,1,13332,1
6,1,45000,1
18,1,77333,1
10,1,100040,1
18,1,60000,1
16,0,5500,1
7,0,7000,1
20,0,210520,1
10,1,232205,1
7,1,9000,1
2,1,55000,1
11,1,360718,1
11,1,409300,1
7,1,14000,1
20,1,273164,1
7,1,7000,1
16,1,18333,1
11,1,48500,1
20,1,145196,1
20,1,195833,1
10,1,106842,1
9,1,6300,1
7,1,5000,1
16,1,26664,1
20,1,213537,1
16,1,14664,1
20,1,208725,1
2,1,-2502,1
11,1,657212,1
2,1,28700,1
10,1,270038,1
20,1,234890,1
20,1,335684,1
4,0,-4,1
4,1,-4400,1
10,1,975105,1
11,1,160422,1
11,0,396848,1
20,1,421875,1
7,1,7000,1
7,1,9000,1
20,1,221270,1
16,1,13750,1
7,1,16000,1
11,1,401031,1
16,1,33332,1
11,0,298262,1
11,1,291406,1
20,1,69322,1
2,1,35000,1
11,1,286452,1
9,1,10000,1
7,1,23000,1
11,1,313688,1
18,1,-5500,1
18,1,211397,1
10,1,183942,1
6,1,50000,1
9,1,1340,1
16,1,7498,1
11,1,362780,1
7,1,17000,1
20,1,223122,1
10,1,209150,1
11,0,154786,1
6,0,339164,1
1,0,630000,1
10,0,1761664,1
7,0,95000,1
4,0,-2662,1
11,0,217986,1
20,0,90537,1
2,0,33332,1
20,0,189378,1
9,1,2800,1
7,1,9000,1
20,1,209625,1
11,1,123487,1
7,1,8000,1
10,0,-0.15,1
20,1,154686,1
16,1,28416.67,1
7,1,7000,1
9,1,350,1
20,1,232915,1
16,1,12500,1
20,1,169125,1
9,1,4000,1
20,1,287500,1
2,1,13332,1
18,1,-2750,1
6,1,49000,1
11,1,149488,1
20,1,348500,1
16,1,83332,1
7,1,15000,1
11,1,508612,1
20,1,474790,1
7,1,15000,1
16,1,29166,1
21,1,10000,1
11,1,643831,1
20,1,238916,1
6,0,90000,1
10,1,188500,1
2,1,34996,1
11,1,162019,1
11,1,1087611,1
20,1,234037,1
2,1,-272,1
2,0,20166,1
4,0,-0.07,1
11,0,434786.75,1
20,1,65000,1
10,1,89162,1
2,0,27211,1
10,0,28062,1
9,0,1300,1
10,0,1285704,1
16,0,11204.25,1
6,0,278456,1
7,0,75000,1
2,1,-4200,1
2,1,3800,1
2,1,7500,1
10,1,210940,1
18,0,101330,1
20,0,89580,1
20,1,153332,1
18,1,184666,1
17,1,110597,1
9,1,7500,1
20,1,156140.02,1
11,1,916150,1
11,0,236058,1
16,1,8332,1
7,1,7500,1
20,1,223122,1
9,1,700,1
10,1,117762,1
11,1,93131,1
7,1,10000,1
2,1,7500,1
11,1,448365,1
7,1,9000,1
11,1,157625,1
10,1,246099,1
2,1,-11200,1
7,1,10000,1
9,1,8000,1
2,0,83332,1
7,0,24000,1
18,0,293308,1
2,1,22916,1
7,1,19000,1
20,1,537186,1
18,1,69600,1
9,0,9500,1
16,0,110000,1
2,0,45000,1
11,0,136377,1
7,0,11000,1
11,0,436494,1
16,0,62333,1
10,0,144862,1
10,0,1717856,1
6,0,318748,1
7,1,12000,1
20,1,470000,1
10,1,130545,1
9,1,2500,1
7,0,20000,1
9,0,10000,1
10,0,1786846,1
7,1,14000,1
20,1,237583.09,1
9,1,1000,1
7,1,10000,1
20,1,255936,1
7,1,9000,1
11,1,381330,1
9,0,10000,1
20,0,165000,1
7,0,3000,1
18,0,107331,1
10,0,245748,1
11,1,222765,1
20,1,86660,1
2,1,12500,1
11,1,455829,1
4,0,-862,1
2,1,133332,1
18,1,66660,1
20,1,257810,1
7,1,8000,1
8,0,40000,1
20,1,299205,1
7,1,16000,1
20,1,116158,1
20,1,171496,1
10,1,202757,1
7,1,10000,1
11,1,376933,1
5,1,20000,1
7,1,20000,1
20,1,358748,1
11,1,628678,1
10,1,122848,1
18,0,1000000,1
6,1,109250,1
20,1,277705,1
16,1,12500,1
16,1,4162,1
9,1,1400,1
9,1,-0.38,1
10,1,94972,1
20,1,207994,1
7,1,14000,1
20,1,372083,1
11,1,392635,1
2,1,-5000,1
2,1,37950,1
10,1,116732,1
11,1,175705,1
10,1,93380,1
20,1,187912,1
10,1,343023,1
16,1,4000,1
20,1,227498,1
7,1,11000,1
11,1,500156,1
6,1,32500,1
10,1,70941,1
2,1,18750,1
16,1,13332,1
20,1,426916,1
18,1,50000,1
11,1,-5700,1
2,1,22000,1
2,1,23332,1
18,1,135161,1
10,1,384304,1
20,1,71958,1
10,1,109898,1
11,1,480717,1
20,1,258124,1
20,1,192496,1
20,1,456978,1
10,1,-4500,1
2,0,58330,1
2,1,8000,1
9,1,1724.67,1
11,1,446659.45,1
17,1,25000,1
7,1,15000,1
7,1,6000,1
20,1,230000,1
10,1,871788,1
10,1,276625,1
11,0,75850.5,1
10,0,121306,1
17,0,193333,1
7,0,70000,1
6,0,318753.98,1
10,0,1761664,1
9,0,2100,1
2,1,33320,1
18,1,175000,1
20,1,205332,1
9,1,3700,1
10,1,681225,1
2,1,20832,1
20,1,243665,1
7,1,12000,1
20,1,119558,1
10,1,262600,1
11,0,100260,1
7,0,5000,1
10,0,177035,1
16,1,34833,1
20,1,172000,1
7,1,12000,1
11,1,90003,1
16,0,9166,1
13,0,5000,1
2,0,-582,1
16,1,7500,1
10,1,109425,1
20,1,106662,1
10,0,451450,1
2,1,17500,1
20,1,38261.55,1
2,1,-6000,1
10,1,206500,1
10,1,424764,1
20,1,450416,1
11,1,47877,1
7,1,9000,1
16,1,16000,1
2,1,5492,1
20,1,122498,1
11,1,103437,1
2,1,62500,1
2,0,-0.52,1
2,0,-1364,1
2,0,900,1
10,1,206538,1
10,0,148450,1
2,1,14575,1
7,1,12000,1
7,1,19000,1
2,1,3700,1
11,1,213215,1
20,1,169687,1
7,1,18000,1
20,1,351811,1
7,1,18000,1
9,1,7000,1
11,1,570172,1
20,1,100000,1
11,1,615335,1
10,1,434312,1
10,1,167610,1
11,1,815775,1
2,1,29155,1
7,1,3500,1
11,1,732045,1
20,1,196164,1
2,1,-8334,1
18,1,227996,1
7,1,5800,1
20,1,296687,1
9,1,3100,1
10,1,197618,1
21,0,10000,1
2,0,15328,1
10,1,639325,1
9,0,5500,1
20,0,74750,1
20,1,226166,1
10,1,787170,1
7,1,20000,1
9,1,3400,1
10,0,212254,1
10,1,135175,1
2,0,9998,1
18,0,4993,1
2,1,8000,1
10,1,103464,1
7,1,13500,1
20,1,312625,1
9,1,1515,1
16,1,9166,1
10,1,73894,1
2,1,70000,1
10,1,381988,1
20,1,360248,1
20,1,320832,1
9,1,1800,1
7,1,11000,1
10,1,46848,1
9,1,-26.27,1
4,0,-737,1
18,1,23295,1
11,1,331196,1
10,0,188510,1
10,1,357950,1
20,1,265832,1
10,1,131312,1
16,0,13095,1
10,1,406747,1
6,0,70000,1
2,1,8855,1
20,1,54000,1
6,1,17000,1
20,1,60127,1
2,1,12600,1
11,1,78862.5,1
7,1,10200,1
2,1,7081,1
11,1,-14200,1
10,1,625778,1
20,1,412721.33,1
7,1,3000,1
11,1,46805,1
17,1,48600,1
10,1,145633,1
11,1,398375,1
7,1,17000,1
20,1,176250,1
11,1,212824,1
2,1,9985,1
10,1,334975,1
20,1,89300,1
10,1,159950,1
11,0,5292562,1
11,0,751886,1
2,0,100000,1
10,1,366657,1
10,0,422546,1
11,0,57988,1
10,1,81855,1
18,0,172829,1
17,0,55996,1
10,0,90652,1
20,1,361309,1
10,1,296850,1
10,0,356375,1
10,0,34283.5,1
20,0,154480,1
7,0,7500,1
10,0,141390,1
9,0,1500,1
9,0,-3.2,1
20,0,39078,1
7,0,2000,1
10,0,10384,1
9,0,4600,1
10,0,24317,1
11,0,150310,1
20,1,40140,1
11,1,809508,1
7,1,8000,1
11,1,-6520,1
9,1,2500,1
10,1,147807.5,1
18,0,82799,1
11,0,133699,1
6,1,85000,1
20,1,224850,1
10,1,377372,1
9,1,2000,1
11,1,342052,1
2,0,21969,1
10,1,687257,1
11,0,194149,1
20,1,480770,1
7,1,12000,1
11,1,141900,1
2,1,34000,1
6,1,52650,1
16,1,14999,1
20,1,127265,1
11,1,342018,1
11,1,258262,1
20,1,239061,1
11,1,341325,1
18,0,146670,1
2,1,27500,1
11,1,451101,1
11,1,185063,1
10,1,465302,1
16,1,8332,1
6,1,70000,1
11,1,450357,1
2,1,26240,1
10,1,118248.75,1
11,1,219536,1
10,1,118524,1
20,1,249576.5,1
7,1,12000,1
20,1,201248,1
2,1,-2650,1
11,1,1571096,1
20,1,330000,1
7,1,12000,1
11,1,570402,1
7,1,12000,1
16,1,36666,1
20,1,679248,1
20,1,66660,1
2,1,32000,1
2,1,15000,1
2,1,41581,1
18,1,162000,1
2,1,5000,1
6,1,80750,1
7,1,1200,1
9,1,4500,1
18,1,21660,1
16,1,7498,1
20,1,227498,1
9,1,1000,1
9,1,-68.27,1
7,1,7500,1
16,1,4166,1
10,1,105474,1
20,1,263374,1
7,1,6000,1
6,1,85000,1
11,1,282625,1
18,1,-835,1
17,1,96132,1
11,1,164522,1
17,1,93332,1
10,1,373415,1
10,1,343900,1
10,1,104925,1
10,1,97482,1
6,1,5000,1
18,1,-1344,1
10,1,838588,1
7,1,12000,1
11,1,221602,1
20,1,153729,1
11,1,620017,1
9,1,2500,1
7,1,10000,1
20,1,234373,1
20,1,191664,1
10,1,343430,1
16,1,50000,1
9,1,3787,1
20,1,183750,1
11,1,294041,1
20,1,214370,1
7,1,11000,1
2,1,-3334,1
2,1,-5000,1
9,0,4000,1
20,0,210662.18,1
20,1,226187,1
9,1,3000,1
7,1,14000,1
11,0,1663284,1
18,1,137500,1
11,1,307498,1
16,1,20000,1
20,1,353341.13,1
7,1,15000,1
10,1,28540,1
16,1,7500,1
7,1,10000,1
11,1,763875,1
16,1,13328,1
9,1,700,1
20,1,291500,1
16,1,8332,1
7,1,9500,1
11,0,201878,1
10,1,488762,1
10,1,63240,1
11,1,763875,1
11,1,394625,1
7,1,5500,1
20,1,281458.03,1
10,1,299559,1
10,0,246023,1
1,0,783332,1
9,1,6900,1
18,1,68744,1
7,1,11000,1
16,1,21580,1
2,1,15000,1
10,1,911782,1
11,0,859356,1
2,1,-8315,1
10,1,781788,1
10,1,1044241,1
10,1,539450,1
7,1,6000,1
20,1,268750,1
11,1,638025,1
20,1,247729,1
7,1,6500,1
20,1,235310,1
20,1,104500,1
9,1,5000,1
11,1,151425,1
20,1,249687,1
9,1,1100,1
7,1,10000,1
10,1,388775,1
2,1,119167,1
11,1,526983,1
10,1,159384,1
10,1,919003,1
10,1,500215,1
7,1,12000,1
11,1,731427,1
11,1,640012,1
10,1,519447,1
18,1,93500,1
11,1,314375,1
11,1,309716,1
20,1,321748,1
2,1,41666,1
18,1,156000,1
18,0,66665,1
7,0,1000,1
17,1,74800,1
7,1,10000,1
11,1,672328,1
11,1,367405,1
7,1,7000,1
10,1,373480,1
6,1,72000,1
2,1,30000,1
2,1,40830,1
9,1,10000,1
20,1,223955,1
20,1,213537,1
10,1,54219,1
7,1,11000,1
9,1,10000,1
20,1,430000,1
7,1,25000,1
10,1,1418620,1
10,1,385938,1
4,0,-2863,1
20,0,318748,1
16,0,37583,1
9,1,-23.41,1
9,1,-3.19,1
7,1,8000,1
9,1,-1.71,1
9,1,2950,1
20,1,398120,1
11,0,282195,1
11,1,179764,1
11,1,627183,1
11,1,340906,1
20,1,345936,1
7,1,16000,1
9,1,4500,1
11,1,277162,1
20,1,288750,1
17,1,104000,1
10,1,691438,1
10,1,607850,1
10,0,1282198,1
18,1,151660,1
7,1,22000,1
20,1,394000,1
20,1,23325,1
20,1,230625,1
6,0,22750,1
6,0,3000,1
16,0,9000,1
2,0,30000,1
6,0,3330,1
7,0,7000,1
20,0,259416,1
18,0,28971,1
2,0,58207,1
10,0,984726,1
11,1,147975,1
2,1,17500,1
11,1,473096,1
